"https://10.160.137.116:8443","azkaban","dmp-huid-offline","hmidMapping_offline","0"
"https://10.160.137.116:8443","azkaban","dmp-huid-offline","dmp_huid_ua_online_streaming","0"
"https://10.160.137.116:8443","azkaban","dmp-huid-offline","LmSsServerAndFrontLog_savehdfs_online","0"
"https://10.160.137.116:8443","azkaban","dmp-huid-offline","dmp_huid_mid_mapping_online_streaming","0"
"https://10.160.137.116:8443","azkaban","dmp-huid-offline","dmp_goods_online_streaming","0"
"https://10.160.137.116:8443","azkaban","dmp-huid-offline","dmp_normal_online_streaming","0"
"https://10.160.137.116:8443","azkaban","dmp-huid-offline","crowd_stat","0"
"https://10.160.137.116:8443","azkaban","dmp-huid-offline","ods_mvhuid","0"
"https://10.160.137.116:8443","azkaban","dmp-huid-offline","mvhuid_to_hdfs","0"
"https://10.160.137.116:8443","azkaban","dmp-huid-offline","EscCheatSaveToHdfs","0"
"https://10.160.137.116:8443","azkaban","data-app-360jiagu-open-realtime","distcp_ods_360jiagu_app_active_full_realtime_detail","0"
"https://10.160.137.116:8443","azkaban","data-app-360jiagu-open-realtime","edw_360jiagu_app_active_full_detail_realtime_done","0"
"https://10.160.137.116:8443","azkaban","edw_pc_shopping_behavior","edw_pc_shopping_behavior","1"
"https://10.160.137.116:8443","azkaban","data-app-360jiagu","ods_360jiagu_app_active_full_detail","0"
"https://10.160.137.116:8443","azkaban","data-app-360jiagu","dim_package_name_list","0"
"https://10.160.137.116:8443","azkaban","data-app-360jiagu","edw_360jiagu_app_active_full_detail_done","0"
"https://10.160.137.116:8443","azkaban","data-app-360jiagu","edw_360jiagu_app_active_filter_detail_done","0"
"https://10.160.137.116:8443","azkaban","data-app-search-online","platform_search_pc_finish","0"
"https://10.160.137.116:8443","azkaban","data-app-search-online","engine_edw_search_pc_detail_finish","0"
"https://10.160.137.116:8443","azkaban","data-app-search-online","engine_edw_search_mobile_detail_finish","0"
"https://10.160.137.116:8443","azkaban","data-app-search-online","edw_platform_pub_click_detail_finish","0"
"https://10.160.137.116:8443","azkaban","data-app-search-online","platform_search_mobile_finish","0"
"https://10.160.137.116:8443","azkaban","data-app-shouzhu-action-status","ods_shouzhu_install_status_detail","0"
"https://10.160.137.116:8443","azkaban","data-app-shouzhu-action-status","ods_shouzhu_download_status_detail","0"
"https://10.160.137.116:8443","azkaban","dm_bool_data_for_shouzhus","dm_bool_data_for_shouzhu_done","1"
"https://10.160.137.116:8443","azkaban","data_app_shouzhu_event","edw_shouzhu_app_event_detail_done","0"
"https://10.160.137.116:8443","azkaban","wd_behavior_online_test","edw_behavior_finish","0"
"https://10.160.137.116:8443","azkaban","wd_behavior_online_test","generate_white_host","0"
"https://10.160.137.116:8443","azkaban","wd_behavior_online_test","ods_mobile_wd","0"
"https://10.160.137.116:8443","azkaban","wd_behavior_online_test","edw_wd_url_filter_sum","0"
"https://10.160.137.116:8443","azkaban","data_ls_cost","ls_cost","1"
"https://10.160.137.116:8443","azkaban","dmp_test","dm_dmp","0"
"https://10.160.137.116:8443","azkaban","dmp_test","dmp_operation_analysis","0"
"https://10.160.137.116:8443","azkaban","dmp_test","dmp_crowd_detail","0"
"https://10.160.137.116:8443","azkaban","dmp_test","edw_mv_external_media_visited_detail","0"
"https://10.160.137.116:8443","azkaban","data-app-360superroot-gy","edw_360_superroot_active_detail","0"
"https://10.160.137.116:8443","azkaban","data-app-mobile-search-cheat","pc_search_traffic_cheat","1"
"https://10.160.137.116:8443","azkaban","data-app-mobile-search-cheat","edw_mobile_search_traffic_cheat","1"
"https://10.160.137.116:8443","azkaban","lishuai-other","bool_finish","0"
"https://10.160.137.116:8443","azkaban","lishuai-other","dm_bool_standard_bid","0"
"https://10.160.137.116:8443","azkaban","lishuai-other","bool_stats_finish","0"
"https://10.160.137.116:8443","azkaban","lishuai-other","edw_bool_standard_union_log_bid","0"
"https://10.160.137.116:8443","azkaban","lishuai-other","dm_bool_merge_join_log_front","0"
"https://10.160.137.116:8443","azkaban","data-app-360kan","kan_app_browser_search_android","0"
"https://10.160.137.116:8443","azkaban","data-app-360kan","kan_pc_search","0"
"https://10.160.137.116:8443","azkaban","data-app-360kan","kan_app_playdown","0"
"https://10.160.137.116:8443","azkaban","data-app-360kan","kan_app_tomato_minivedio","0"
"https://10.160.137.116:8443","azkaban","data-app-360kan","kan_app_browser_search_ios","0"
"https://10.160.137.116:8443","azkaban","data-app-logsplit-online","combine_split_finish","0"
"https://10.160.137.116:8443","azkaban","data-app-logsplit-online","engine_split_finish","0"
"https://10.160.137.116:8443","azkaban","data-app-logsplit-online","combine_Log_Splitspark","0"
"https://10.160.137.116:8443","azkaban","mobile_phone_brand","shangyi_phone_brand","1"
"https://10.160.137.116:8443","azkaban","mobile_phone_brand","dm_bool_data_for_shouzhu_done","0"
"https://10.160.137.116:8443","azkaban","data-app-mv-private-dmp","edw_private_dmp_mv_crowd_detail","1"
"https://10.160.137.116:8443","azkaban","data_app_wd_host_online","edw_wd_host","0"
"https://10.160.137.116:8443","azkaban","data_app_wd_host_online","edw_wd_host_finish","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_360os_monitor_detail","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_d_clickvalue","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_ad_ocpc_ext_hour","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_ad_advert_components","1"
"https://10.160.137.116:8443","azkaban","common_distcp","edw_360sdk_app_running_merge","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_pc_show_advert_detail","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_realtime_qihu","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_map_user_region_detail","0"
"https://10.160.137.116:8443","azkaban","common_distcp","edw_mediav_base_base_order","0"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_mobile_search_channel_percent","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_360pay_gamer_consume_merge","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_max_ad_advert_pc","0"
"https://10.160.137.116:8443","azkaban","common_distcp","maxfact_for_ba","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_search_ocpc_opt_record","1"
"https://10.160.137.116:8443","azkaban","common_distcp","log_pc_search_front_repair_pv","0"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_map_user_geohash","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_360jiagu_app_install_list","0"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_daohang_log_haoclk","1"
"https://10.160.137.116:8443","azkaban","common_distcp","rpt_max_request","1"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_pingan_company_info","0"
"https://10.160.137.116:8443","azkaban","common_distcp","log_log_wd_ad_host_data","0"
"https://10.160.137.116:8443","azkaban","common_distcp","ods_max_ad_advert_mo","0"
"https://10.160.137.116:8443","azkaban","common_distcp","log_pc_search_front","0"
"https://10.160.137.116:8443","azkaban","common_distcp","log_mobile_search_front","0"
